x,y,y_upper,y_lower,labels
0,1.882114120521697,1.882114120521697,1.882114120521697,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
1,1.8901046219499178,1.8901046219499178,1.8901046219499178,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
2,1.906211584127713,1.906211584127713,1.906211584127713,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
3,1.9167727225797064,1.9167727225797064,1.9167727225797064,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
4,1.9324685962074373,1.9324685962074373,1.9324685962074373,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
5,1.9404202085555493,1.9404202085555493,1.9404202085555493,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
6,1.9590578862235877,1.9590578862235877,1.9590578862235877,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
7,1.956882678872526,1.956882678872526,1.956882678872526,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
8,1.971293320026116,1.971293320026116,1.971293320026116,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
9,2.001036411191754,2.001036411191754,2.001036411191754,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
10,2.0164721065491706,2.0164721065491706,2.0164721065491706,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
11,2.0469513370271715,2.0469513370271715,2.0469513370271715,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
12,2.095359982104094,2.095359982104094,2.095359982104094,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
13,2.1548867742712146,2.1548867742712146,2.1548867742712146,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
14,2.2103226417041997,2.2103226417041997,2.2103226417041997,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
15,2.2563814227208305,2.2563814227208305,2.2563814227208305,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
16,2.3253828681556494,2.3253828681556494,2.3253828681556494,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
17,2.4093825928347203,2.4093825928347203,2.4093825928347203,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
18,2.5064717623980024,2.5064717623980024,2.5064717623980024,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
19,2.6164204838764724,2.6164204838764724,2.6164204838764724,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
20,2.720935402828888,2.720935402828888,2.720935402828888,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
21,2.8094679423202362,2.8094679423202362,2.8094679423202362,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
22,2.867372405960665,2.867372405960665,2.867372405960665,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
23,2.8660968097187816,2.8660968097187816,2.8660968097187816,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
24,2.7210525862958432,2.7210525862958432,2.7210525862958432,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
25,2.6390888222387745,2.6390888222387745,2.6390888222387745,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
26,2.545837487584622,2.545837487584622,2.545837487584622,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
27,2.496028563603587,2.496028563603587,2.496028563603587,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
28,2.4493357246215277,2.4493357246215277,2.4493357246215277,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
29,2.4115967084682994,2.4115967084682994,2.4115967084682994,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
30,2.3952342400802773,2.3952342400802773,2.3952342400802773,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
31,2.378790694089918,2.378790694089918,2.378790694089918,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
32,2.3637681832520796,2.3637681832520796,2.3637681832520796,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
33,2.352049207016081,2.352049207016081,2.352049207016081,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
34,2.3423547539768386,2.3423547539768386,2.3423547539768386,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
35,2.3437991325549095,2.3437991325549095,2.3437991325549095,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
36,2.3398965913119065,2.3398965913119065,2.3398965913119065,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
37,2.3338533312593026,2.3338533312593026,2.3338533312593026,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
38,2.34153570784925,2.34153570784925,2.34153570784925,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
39,2.3407509501475814,2.3407509501475814,2.3407509501475814,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
40,2.342615602081832,2.342615602081832,2.342615602081832,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
41,2.3388675795999396,2.3388675795999396,2.3388675795999396,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
42,2.3645342618127243,2.3645342618127243,2.3645342618127243,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
43,2.3807328124712868,2.3807328124712868,2.3807328124712868,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
44,2.396029613174854,2.396029613174854,2.396029613174854,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
45,2.396374681127771,2.396374681127771,2.396374681127771,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
46,2.406149632639888,2.406149632639888,2.406149632639888,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
47,2.391793016174242,2.391793016174242,2.391793016174242,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
48,2.4032761659463677,2.4032761659463677,2.4032761659463677,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
49,2.417161476117282,2.417161476117282,2.417161476117282,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
50,2.41923963099416,2.41923963099416,2.41923963099416,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
51,2.4176504961093825,2.4176504961093825,2.4176504961093825,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
52,2.4230493126859467,2.4230493126859467,2.4230493126859467,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
53,2.442947758457287,2.442947758457287,2.442947758457287,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
54,2.45318506698341,2.45318506698341,2.45318506698341,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
55,2.4681649366441523,2.4681649366441523,2.4681649366441523,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
56,2.4793298331641904,2.4793298331641904,2.4793298331641904,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
57,2.496606465904055,2.496606465904055,2.496606465904055,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
58,2.5144916870214264,2.5144916870214264,2.5144916870214264,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
59,2.5324196257175537,2.5324196257175537,2.5324196257175537,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
60,2.560983110865004,2.560983110865004,2.560983110865004,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
61,2.5793322084023274,2.5793322084023274,2.5793322084023274,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
62,2.610545449867334,2.610545449867334,2.610545449867334,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
63,2.630219242571597,2.630219242571597,2.630219242571597,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
64,2.646396699436538,2.646396699436538,2.646396699436538,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
65,2.6615466975699564,2.6615466975699564,2.6615466975699564,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
66,2.6859852785254663,2.6859852785254663,2.6859852785254663,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
67,2.7132890994233363,2.7132890994233363,2.7132890994233363,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
68,2.7439477232748843,2.7439477232748843,2.7439477232748843,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
69,2.770671835919452,2.770671835919452,2.770671835919452,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
70,2.8219477942503297,2.8219477942503297,2.8219477942503297,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
71,2.8408767516763738,2.8408767516763738,2.8408767516763738,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
72,2.8812390306135423,2.8812390306135423,2.8812390306135423,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
73,2.9115564500305315,2.9115564500305315,2.9115564500305315,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
74,2.952490657936187,2.952490657936187,2.952490657936187,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
75,3.0208941046907394,3.0208941046907394,3.0208941046907394,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
76,2.875664211721729,2.875664211721729,2.875664211721729,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
77,2.868227793646918,2.868227793646918,2.868227793646918,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
78,2.8763626664830535,2.8763626664830535,2.8763626664830535,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
79,2.8406841724884964,2.8406841724884964,2.8406841724884964,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
80,2.855057473242188,2.855057473242188,2.855057473242188,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
81,2.8322991017654386,2.8322991017654386,2.8322991017654386,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
82,2.8097153869979197,2.8097153869979197,2.8097153869979197,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
83,2.791696321024137,2.791696321024137,2.791696321024137,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
84,2.7629708848125705,2.7629708848125705,2.7629708848125705,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
85,2.74176669993458,2.74176669993458,2.74176669993458,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
86,2.6952859896065657,2.6952859896065657,2.6952859896065657,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
87,2.6406704064424495,2.6406704064424495,2.6406704064424495,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
88,2.610309563960429,2.610309563960429,2.610309563960429,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
89,2.59467254017959,2.59467254017959,2.59467254017959,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
90,2.5530240561654467,2.5530240561654467,2.5530240561654467,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
91,2.519446260797683,2.519446260797683,2.519446260797683,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
92,2.5089236672746154,2.5089236672746154,2.5089236672746154,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
93,2.4855084833258374,2.4855084833258374,2.4855084833258374,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
94,2.467975702928676,2.467975702928676,2.467975702928676,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
95,2.430398527033024,2.430398527033024,2.430398527033024,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
96,2.409120865884259,2.409120865884259,2.409120865884259,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
97,2.411051209691269,2.411051209691269,2.411051209691269,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
98,2.3765421413084193,2.3765421413084193,2.3765421413084193,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
99,2.3427485631688834,2.3427485631688834,2.3427485631688834,ERX2277510_E-MTAB-6318DRIP_mOHT.hg38.bw
0,2.0182723612210096,2.0182723612210096,2.0182723612210096,ERX2277511_E-MTAB-6318DRIP_pOHT.hg38.bw
1,2.026978697043708,2.026978697043708,2.026978697043708,ERX2277511_E-MTAB-6318DRIP_pOHT.hg38.bw
2,2.0346021612692065,2.0346021612692065,2.0346021612692065,ERX2277511_E-MTAB-6318DRIP_pOHT.hg38.bw
3,2.031844822245897,2.031844822245897,2.031844822245897,ERX2277511_E-MTAB-6318DRIP_pOHT.hg38.bw
4,2.050615342258286,2.050615342258286,2.050615342258286,ERX2277511_E-MTAB-6318DRIP_pOHT.hg38.bw
5,2.0600378566266,2.0600378566266,2.0600378566266,ERX2277511_E-MTAB-6318DRIP_pOHT.hg38.bw
6,2.0692703995594566,2.0692703995594566,2.0692703995594566,ERX2277511_E-MTAB-6318DRIP_pOHT.hg38.bw
7,2.072818425852601,2.072818425852601,2.072818425852601,ERX2277511_E-MTAB-6318DRIP_pOHT.hg38.bw
8,2.0817049248029496,2.0817049248029496,2.0817049248029496,ERX2277511_E-MTAB-6318DRIP_pOHT.hg38.bw
9,2.101254086794894,2.101254086794894,2.101254086794894,ERX2277511_E-MTAB-6318DRIP_pOHT.hg38.bw
10,2.117589049110343,2.117589049110343,2.117589049110343,ERX2277511_E-MTAB-6318DRIP_pOHT.hg38.bw
11,2.1478814055132758,2.1478814055132758,2.1478814055132758,ERX2277511_E-MTAB-6318DRIP_pOHT.hg38.bw
12,2.174168358743149,2.174168358743149,2.174168358743149,ERX2277511_E-MTAB-6318DRIP_pOHT.hg38.bw
13,2.2109576005781464,2.2109576005781464,2.2109576005781464,ERX2277511_E-MTAB-6318DRIP_pOHT.hg38.bw
14,2.246445262759383,2.246445262759383,2.246445262759383,ERX2277511_E-MTAB-6318DRIP_pOHT.hg38.bw
15,2.281033485906978,2.281033485906978,2.281033485906978,ERX2277511_E-MTAB-6318DRIP_pOHT.hg38.bw
16,2.3211780293904813,2.3211780293904813,2.3211780293904813,ERX2277511_E-MTAB-6318DRIP_pOHT.hg38.bw
17,2.368090133186459,2.368090133186459,2.368090133186459,ERX2277511_E-MTAB-6318DRIP_pOHT.hg38.bw
18,2.4251423065009825,2.4251423065009825,2.4251423065009825,ERX2277511_E-MTAB-6318DRIP_pOHT.hg38.bw
19,2.4898866021956536,2.4898866021956536,2.4898866021956536,ERX2277511_E-MTAB-6318DRIP_pOHT.hg38.bw
20,2.5361270950201074,2.5361270950201074,2.5361270950201074,ERX2277511_E-MTAB-6318DRIP_pOHT.hg38.bw
21,2.570913377155217,2.570913377155217,2.570913377155217,ERX2277511_E-MTAB-6318DRIP_pOHT.hg38.bw
22,2.5830065044567365,2.5830065044567365,2.5830065044567365,ERX2277511_E-MTAB-6318DRIP_pOHT.hg38.bw
23,2.5595703272876955,2.5595703272876955,2.5595703272876955,ERX2277511_E-MTAB-6318DRIP_pOHT.hg38.bw
24,2.4312981381422305,2.4312981381422305,2.4312981381422305,ERX2277511_E-MTAB-6318DRIP_pOHT.hg38.bw
25,2.394905389996432,2.394905389996432,2.394905389996432,ERX2277511_E-MTAB-6318DRIP_pOHT.hg38.bw
26,2.379321491390072,2.379321491390072,2.379321491390072,ERX2277511_E-MTAB-6318DRIP_pOHT.hg38.bw
