x,y,y_upper,y_lower,labels
0,4.7464130434782605,5.344763727341007,4.148062359615514,query
1,3.2996739130434785,3.3543209697199603,3.2450268563669966,query
2,3.0430434782608695,3.2560978258096855,2.8299891307120535,query
3,2.626195652173913,2.85439130797205,2.397999996375776,query
4,2.5248913043478263,2.658088701282205,2.3916939074134476,query
5,2.189673913043478,2.2649192976936554,2.114428528393301,query
6,2.315978260869565,2.4499442521313206,2.1820122696078093,query
7,2.6770652173913048,2.724333768524971,2.6297966662576386,query
8,2.67054347826087,2.7577789344181234,2.5833080221036164,query
9,2.625217391304348,2.874088234508918,2.3763465480997783,query
10,2.58,2.697441213223157,2.4625587867768433,query
11,2.818478260869565,2.952982268160484,2.6839742535786457,query
12,2.26,2.3568428852494616,2.163157114750538,query
13,2.1766304347826084,2.182702329968884,2.1705585395963327,query
14,2.6316304347826085,2.81847571576788,2.444785153797337,query
15,3.1491304347826086,3.157892410114703,3.140368459450514,query
16,3.2328260869565213,3.3245962496452974,3.141055924267745,query
17,2.634130434782609,2.690084101815631,2.5781767677495866,query
18,2.6057608695652172,2.697761610552206,2.5137601285782285,query
19,2.398369565217391,2.48345295725799,2.3132861731767917,query
20,2.0481521739130435,2.3393725645560686,1.7569317832700186,query
21,2.448695652173913,2.63469547939907,2.262695824948756,query
22,2.43804347826087,2.5302747975460718,2.345812158975668,query
23,2.2385869565217393,2.4637082350103694,2.0134656780331093,query
24,3.4659782608695653,3.48296419550459,3.4489923262345408,query
25,5.067532695652174,5.298885952153586,4.836179439150762,query
26,4.717622826086957,4.922221098845974,4.51302455332794,query
27,3.7063621304347834,3.8374905329274105,3.575233727942156,query
28,3.2091110652173915,3.441049022167412,2.977173108267371,query
29,4.699246630434782,4.735730465801224,4.662762795068341,query
30,5.679443673913043,6.190935466723291,5.167951881102795,query
31,5.656344826086957,6.127998853092504,5.18469079908141,query
32,5.61436402173913,6.251999483159916,4.976728560318343,query
33,5.5045302391304345,5.848202504191521,5.160857974069348,query
34,5.853200347826087,6.1261427352822215,5.580257960369953,query
35,5.663950456521739,5.973256071522463,5.354644841521016,query
36,6.182012891304348,6.490431517707505,5.8735942649011905,query
37,5.651476456521738,5.967227749502027,5.33572516354145,query
38,4.67512356521739,4.801164641857111,4.54908248857767,query
39,4.4524804347826095,4.479392765155704,4.425568104409515,query
40,4.916043934782609,4.951476333109198,4.880611536456019,query
41,4.1698957391304345,4.307669008508511,4.032122469752358,query
42,4.260556,4.352788979448949,4.1683230205510515,query
43,4.985572847826086,5.058318133476286,4.912827562175886,query
44,6.860501999999999,7.0273307789174,6.693673221082599,query
45,6.798625369565219,6.90758177794262,6.6896689611878175,query
46,7.724767956521738,7.901938202857764,7.547597710185713,query
47,7.798292217391307,8.30913776071921,7.287446674063403,query
48,7.240341217391303,7.680589588610819,6.800092846171787,query
49,6.346299065217391,6.401991640757403,6.290606489677378,query
50,5.058320065217391,5.216722544689236,4.899917585745546,query
51,4.775794130434782,5.0081392732875605,4.543448987582004,query
52,3.579357782608695,3.6720115520799963,3.486704013137394,query
53,3.3407928478260867,3.605133819305115,3.0764518763470585,query
54,2.638008434782609,2.740815919450245,2.5352009501149735,query
55,3.690028260869566,4.016354012952882,3.3637025087862495,query
56,4.854530152173913,4.908171042016426,4.8008892623314,query
57,5.129057891304348,5.439038793281105,4.819076989327591,query
58,5.341510869565218,5.703591721989417,4.979430017141018,query
59,4.642990608695652,4.90858449653151,4.377396720859794,query
60,4.653938652173913,5.096577597701756,4.211299706646071,query
61,5.098541608695653,5.464342457664355,4.732740759726951,query
62,6.147601282608696,6.1882687306179145,6.106933834599478,query
63,4.937817347826087,5.021308581345639,4.854326114306535,query
64,4.959149391304347,5.05713975714081,4.8611590254678845,query
65,5.467817152173913,5.534571306529757,5.401062997818069,query
66,5.574505,5.8044168346998495,5.344593165300151,query
67,5.458583913043478,5.720336274199789,5.1968315518871675,query
68,5.729302065217391,6.063872697741229,5.394731432693553,query
69,4.692401043478261,4.7453102161492255,4.639491870807297,query
70,4.3123314347826085,4.421325581141484,4.203337288423733,query
71,4.259029739130435,4.327643261511183,4.1904162167496875,query
72,3.5939869565217393,3.6318488661452806,3.556125046898198,query
73,3.774433260869565,3.8355741095305067,3.7132924122086237,query
74,4.058123065217391,4.378574312509588,3.737671817925193,query
75,4.290108695652174,4.491710987723078,4.08850640358127,query
76,4.963260869565217,5.466997591727894,4.45952414740254,query
77,3.8143478260869563,4.607537171939692,3.0211584802342206,query
78,5.1501086956521736,5.925850950273459,4.3743664410308885,query
79,4.739565217391304,5.906291406349107,3.572839028433501,query
80,3.1557608695652175,3.6790967470760005,2.6324249920544345,query
81,3.13304347826087,3.6469256455449197,2.61916131097682,query
82,3.1017391304347823,3.3101819120193383,2.8932963488502264,query
83,2.649782608695652,2.870061742921809,2.429503474469495,query
84,3.085434782608696,3.5170773568634406,2.653792208353951,query
85,2.928478260869565,2.9798203619383274,2.877136159800803,query
86,2.6029347826086955,2.724449545766949,2.481420019450442,query
87,2.609673913043478,2.6480267699795745,2.5713210561073816,query
88,2.793043478260869,2.838390543576093,2.747696412945645,query
89,2.533369565217391,2.7700197586166713,2.296719371818111,query
90,3.910869565217392,4.543115258917451,3.278623871517333,query
91,3.1845652173913046,3.803898526391435,2.565231908391174,query
92,3.823369565217391,4.258931970541757,3.387807159893025,query
93,3.0540217391304347,3.622550963090967,2.4854925151699025,query
94,3.2594565217391303,4.3660017748633395,2.152911268614921,query
95,4.080000000000001,5.306983984224137,2.8530160157758653,query
96,4.475978260869565,5.200532133287562,3.751424388451567,query
97,5.212065217391304,5.527419469913957,4.896710964868651,query
98,4.4431521739130435,4.788020448606961,4.098283899219126,query
99,2.578804347826087,2.5853373996087887,2.572271296043385,query
0,6.288043478260868,6.571193628466438,6.0048933280552985,pos control
1,6.1427173913043465,6.259774307363815,6.025660475244878,pos control
2,6.0044565217391295,6.0057631320956695,6.0031499113825895,pos control
3,6.099130434782608,6.169072518573886,6.02918835099133,pos control
4,5.954239130434782,6.518310507296529,5.390167753573036,pos control
5,6.1716304347826085,6.18969240147596,6.153568468089257,pos control
6,5.367282608695652,5.484032087024171,5.250533130367134,pos control
7,5.412826086956521,5.761767911585535,5.063884262327507,pos control
8,4.787934782608696,4.890849563044433,4.685020002172959,pos control
9,5.381739130434783,5.563281110561155,5.20019715030841,pos control
10,6.341304347826087,6.551438036930872,6.131170658721302,pos control
11,6.363804347826086,6.466719128261825,6.260889567390348,pos control
12,6.171195652173913,6.320379811117728,6.0220114932300985,pos control
13,6.540978260869565,6.668641778646833,6.413314743092297,pos control
14,6.852282608695653,7.135663337199436,6.56890188019187,pos control
15,7.0826086956521745,7.500570290879614,6.664647100424735,pos control
16,6.619021739130435,6.901787592172317,6.336255886088553,pos control
17,6.704021739130436,7.27777740451713,6.1302660737437416,pos control
18,6.726847826086956,6.775653565875376,6.678042086298537,pos control
19,7.044891304347827,7.050194605206726,7.0395880034889275,pos control
20,6.623804347826086,7.0524494042040615,6.19515929144811,pos control
21,6.403478260869566,6.987763668541319,5.819192853197812,pos control
22,6.155108695652173,6.293378815147237,6.016838576157108,pos control
23,6.076521739130435,6.093430814332722,6.059612663928148,pos control
24,6.857826086956522,6.972346641735648,6.743305532177397,pos control
25,7.770718586956521,8.091828919256331,7.449608254656711,pos control
26,9.544338499999999,9.560130607810082,9.528546392189915,pos control
27,10.573127260869565,10.795952655871004,10.350301865868127,pos control
28,8.397905304347827,8.761875023447214,8.03393558524844,pos control
29,8.30515393478261,8.537083314219936,8.073224555345282,pos control
30,8.385470347826086,8.568069175896374,8.202871519755798,pos control
31,8.604211239130436,9.002345913766796,8.206076564494076,pos control
32,8.505070869565218,8.822641256227655,8.18750048290278,pos control
33,7.605335782608696,7.654796579970452,7.55587498524694,pos control
34,7.669297065217393,8.028856974363455,7.30973715607133,pos control
35,8.207566478260869,8.507950788325433,7.907182168196305,pos control
36,8.626748434782609,8.922412468901248,8.33108440066397,pos control
37,8.023502782608695,9.062617564484627,6.984388000732762,pos control
38,8.147677152173912,8.795747757289947,7.499606547057878,pos control
39,8.870231608695653,9.217178469888527,8.523284747502778,pos control
40,9.276379217391305,9.581022739036685,8.971735695745926,pos control
41,8.65585658695652,9.019821002755048,8.291892171157993,pos control
42,8.516132695652175,9.165776720959554,7.866488670344795,pos control
43,8.652546652173912,8.791179363728862,8.513913940618963,pos control
44,8.349883978260872,8.657337680601668,8.042430275920076,pos control
45,7.699042847826085,8.012099940994961,7.385985754657209,pos control
46,9.119615456521739,9.127712982057815,9.111517930985663,pos control
47,9.142826869565216,9.263785846793457,9.021867892336974,pos control
48,9.787072652173913,10.105642426668354,9.468502877679473,pos control
49,8.739942086956521,9.268066553077047,8.211817620835996,pos control
50,7.730629499999999,8.07183977296786,7.389419227032139,pos control
51,7.916156673913044,8.126395768043885,7.705917579782202,pos control
52,7.224004608695653,7.2414128705416845,7.206596346849621,pos control
53,7.225203195652174,7.7726693226492465,6.677737068655102,pos control
54,7.213841695652174,7.773076277667966,6.654607113636382,pos control
55,7.4927121956521745,7.788650110673431,7.196774280630918,pos control
56,7.301757456521739,7.322067945919831,7.281446967123647,pos control
57,7.599027369565217,7.602417593027616,7.595637146102818,pos control
58,7.411365804347826,7.916387631597764,6.906343977097888,pos control
59,7.674388999999999,7.691399621884818,7.65737837811518,pos control
60,7.687194347826088,7.882433262998002,7.491955432654174,pos control
61,7.967849499999999,8.198843192703178,7.736855807296821,pos control
62,7.427061173913042,7.7929598188239595,7.061162529002125,pos control
63,7.666053347826087,7.9090194804824705,7.423087215169703,pos control
64,7.7332819782608695,8.215633531693143,7.250930424828596,pos control
65,8.02059004347826,8.33394066282076,7.707239424135759,pos control
66,8.023149869565218,8.27300313003904,7.773296609091395,pos control
67,7.445409804347827,7.73926003271329,7.151559575982365,pos control
68,8.294151282608697,8.312397389131002,8.275905176086392,pos control
69,8.339571326086958,8.45850052255603,8.220642129617886,pos control
70,7.94690402173913,8.07549567865425,7.81831236482401,pos control
71,7.23164802173913,7.280865466764952,7.182430576713308,pos control
