symbol,corr,pval,type
DDX19B,-0.2429812834224599,0.17250588371166536,qVal
DDX21,0.4491634491634492,0.006450425806738217,qVal
DDX23,0.10099573257467995,0.5506542980287461,qVal
DDX31,0.20645161290322583,0.26398259971949406,qVal
DDX39A,-0.16690374585111428,0.32218895048144003,qVal
DDX3X,0.3268410110515373,0.04571886568387366,qVal
DDX42,-0.15278745644599306,0.33900343780770614,qVal
DDX47,0.18709677419354842,0.3121440679813747,qVal
DDX49,0.07079549184812342,0.6717721982698892,qVal
DDX5,0.10321750321750323,0.5477697786631307,qVal
DDX50,0.6097784568372804,1.75355260431807e-4,qVal
DDX51,-0.1414634146341463,0.3825679042217946,qVal
DDX54,-0.20888499835868254,0.2074309965247975,qVal
DDX56,0.06078431372549021,0.7279119190712803,qVal
DDX6,0.1340080971659919,0.41463181763392526,qVal
DEDD,-0.0038461538461538464,0.9818590965049016,qVal
DEK,0.19553561658824814,0.23846742756841188,qVal
DENND1A,-0.1926906663748769,0.2454716150494811,qVal
DENND4B,-0.11299871299871302,0.510281838523255,qVal
DENR,0.33790322580645166,0.06357029895473237,qVal
DERL2,-0.3142857142857143,0.07067670296033357,qVal
DFFA,0.13256113256113258,0.43940009211226794,qVal
DGAT1,0.04634146341463414,0.7758761266161218,qVal
DGCR2,0.22753036437246962,0.1631609468124691,qVal
DGCR8,-0.1658536585365854,0.2989108037583091,qVal
DGKD,0.5932486631016043,3.558871664077767e-4,qVal
DGKQ,-0.06651069518716578,0.7122098685973759,qVal
DGKZ,-0.13229018492176386,0.42708558483025866,qVal
DGUOK,-0.17036874931611773,0.30526367440225777,qVal
DHDDS,0.03284950343773873,0.8535344553481194,qVal
DHFR,-0.15073529411764705,0.400873123957757,qVal
DHPS,-0.08067542213883676,0.6195723310966693,qVal
DHRS13,0.04979946524064171,0.7826466483489681,qVal
DHRS3,0.21737536656891496,0.23108733872142748,qVal
DHX15,-0.07861163227016883,0.628590193832219,qVal
DHX30,0.2609756097560975,0.10386051061687805,qVal
DHX32,-0.17521994134897362,0.33601123509953407,qVal
DHX34,-0.045748987854251015,0.7815753656124813,qVal
DHX36,0.301090564248459,0.07051338770591026,qVal
DHX38,-0.4344919786096257,0.012157164333220173,qVal
DHX8,0.2621848739495799,0.12797980674233314,qVal
DHX9,0.5571428571428573,1.98045357293748e-4,qVal
DIABLO,0.12043622569938359,0.47624127127709714,qVal
DIAPH1,-0.00995732574679943,0.9536717982875323,qVal
DIDO1,0.280161943319838,0.08428735731281188,qVal
DIP2B,0.2817927170868348,0.101112247896341,qVal
DIS3,0.275,0.13416367781500618,qVal
DIS3L2,0.185031185031185,0.2650184403623453,qVal
DKC1,0.28843582887700536,0.10366690822727989,qVal
DKK3,0.3196480938416422,0.07494865726420159,qVal
DLD,0.42187902187902193,0.01093947952509067,qVal
DLEC1,0.1008685946010683,0.5642447458436592,qVal
DLG1,0.15098039215686276,0.385157097683907,qVal
DLG4,0.09504902357993679,0.5480897064718611,qVal
DLGAP1,0.5172183505391,0.002054352841054925,qVal
DLGAP4,-0.14789915966386558,0.39502148650925395,qVal
DLK2,0.16315789473684209,0.3197454318609601,qVal
DLST,0.002339572192513369,0.9903699920313945,qVal
DMAP1,-0.32906590801327645,0.04727192579348482,qVal
DMPK,-0.20056285178236394,0.21387175107114936,qVal
DMTF1,0.12421695951107715,0.48245959229165425,qVal
DMWD,-0.3135084427767354,0.04931540229105991,qVal
DMXL1,0.0962566844919786,0.5928123540577804,qVal
DNAAF1,0.22933537051184108,0.19132452982452702,qVal
DNAAF2,0.31642475171886936,0.0687044134203781,qVal
DNAH1,-0.19871299871299875,0.24431513970921556,qVal
DNAH17,0.32337600758653384,0.05140924808875699,qVal
DNAJB1,-0.11871657754010695,0.502191333214982,qVal
DNAJB11,0.4725899989057883,0.003027962721873264,qVal
DNAJB12,-0.19534412955465588,0.23247269714344004,qVal
DNAJB14,0.2594594594594595,0.12634332128768172,qVal
DNAJB5,0.3173387096774194,0.0823167451315779,qVal
DNAJB6,0.19372469635627532,0.2364263575651174,qVal
DNAJC10,-0.22298387096774197,0.22696543673712255,qVal
DNAJC11,-0.2605263157894737,0.10917712186455832,qVal
DNAJC13,0.41290322580645167,0.021755006812695363,qVal
DNAJC14,0.33238501659554287,0.044986159216035854,qVal
DNAJC17,-0.5653846153846154,2.2686455055727904e-4,qVal
DNAJC2,0.22901849217638687,0.16617446931646532,qVal
DNAJC25-GNG10,-0.016348357524828112,0.9271516891784258,qVal
DNAJC30,-0.18480300187617257,0.2526502320138798,qVal
DNAJC4,-0.4386491557223264,0.004993311807309843,qVal
DNAJC7,-0.174671669793621,0.2799471709061915,qVal
DNAJC9,0.2721669037458511,0.10323864733492964,qVal
DNASE1,-0.17310924369747901,0.3186729776159823,qVal
DNASE1L1,0.297039897039897,0.07882608926818838,qVal
DNASE1L2,0.1315331010452962,0.41101318853846086,qVal
DND1,-0.23480948255092476,0.1680496923633833,qVal
DNHD1,0.39705882352941174,0.022867590988787132,qVal
DNLZ,-0.6118466898954705,3.152356406610104e-5,qVal
DNM1,0.08362369337979096,0.6020462383375688,qVal
DNM2,-0.15890122356373065,0.313678180390561,qVal
DNMT1,-0.0176168070904913,0.9164915339073106,qVal
DNMT3A,0.14572192513368984,0.4168691103106925,qVal
DNPEP,-0.119938884644767,0.49777121351553033,qVal
DNPH1,-0.20989304812834225,0.24004286321043494,qVal
DNTTIP1,-0.2629208155523945,0.11585130747181234,qVal
DOC2A,-0.2242039610460663,0.17544824899379194,qVal
DOC2GP,-0.13079179170086325,0.45391798722330823,qVal
DOCK1,0.20026748026691724,0.2637990112683627,qVal
DOCK3,0.3078705199759561,0.0677470483802829,qVal
DOCK6,0.1535014005602241,0.3771954757596084,qVal
DOK1,-0.03775659824046921,0.8372643810934106,qVal
DOK3,1.7421602787456451e-4,0.9995667097579678,qVal
DOK4,-0.012096774193548388,0.9490401425235799,qVal
DOK7,0.27765620695010174,0.10109622978669454,qVal
DONSON,0.3644787644787645,0.02949871523848943,qVal
DOT1L,0.0858885017421603,0.5922100515561352,qVal
DPCD,-0.3115220483641536,0.06096924026939035,qVal
DPH1,-0.2754860123281176,0.09897808410369181,qVal
DPH2,-0.1961672473867596,0.21820458114490088,qVal
DPM2,-0.1784313725490196,0.3038383281969755,qVal
DPP3,-0.1938086303939962,0.22994729156680796,qVal
DPP7,0.2024193548387097,0.2735851842208145,qVal
DPP9,-0.2106357369515264,0.20358173675259672,qVal
DPY19L1P1,0.016129032258064516,0.9305533958295551,qVal
DPY30,-0.305423987776929,0.07932824037611301,qVal
DQX1,0.3790106951871658,0.030342279587559633,qVal
DRAM2,-0.10913770913770915,0.5249231602054886,qVal
DRAP1,-0.2892366050260787,0.08275650458397546,qVal
DRG1,-0.34690431519699805,0.02886647291125516,qVal
DSE,0.22125506072874493,0.17532273975636437,qVal
DSTN,0.10574912891986066,0.509195869864814,qVal
DTL,0.4068548387096775,0.02391300085440029,qVal
DTNB,0.0866935483870968,0.6416830522010523,qVal
DTNBP1,0.07056451612903226,0.7051394723796639,qVal
DTX2P1,0.4795518207282914,0.003926739964855495,qVal
DUOX1,0.07410236822001527,0.676041896749195,qVal
DUS1L,-0.10707850707850709,0.532815985659054,qVal
DUS3L,-0.1941838649155722,0.22903292866478625,qVal
DUSP1,0.35614973262032085,0.039361817428726076,qVal
DUSP3,0.30388563049853373,0.0911165574451491,qVal
DVL1,-0.02773826458036984,0.8704317222295828,qVal
DVL2,0.14738675958188155,0.3565096069485856,qVal
DVL3,0.13873873873873876,0.41821064326341734,qVal
DYNC1H1,0.25728744939271253,0.11377412401523575,qVal
DYNC1LI2,-0.1407979407979408,0.411279025939677,qVal
DYNLL2,0.0854341736694678,0.6243868020206325,qVal
DYNLRB1,-0.26932195353247984,0.1070015358907708,qVal
DYNLT1,0.23240469208211145,0.19980500409085444,qVal
DYRK1A,0.05951417004048583,0.7181189786847197,qVal
DYRK1B,0.11456395666921981,0.4920078240776084,qVal
DYRK2,0.13976833976833977,0.4147365568591322,qVal
E2F1,-0.15689149560117302,0.3895985780216876,qVal
E2F3,0.11810542398777693,0.5044088816420935,qVal
E2F4,-0.5024390243902439,0.0011045845901722006,qVal
E2F5,0.1931451612903226,0.2965316547096537,qVal
E2F6,0.353959222380275,0.032227936599638025,qVal
E4F1,-0.15452961672473872,0.3334725726149444,qVal
EAPP,-0.08571428571428572,0.6286324937949066,qVal
ECE1,0.21737536656891496,0.23108733872142748,qVal
ECE2,0.02217741935483871,0.9060023053459918,qVal
ECH1,-0.2428571428571429,0.12586648398229475,qVal
ECI1,-0.1785714285714286,0.2629682520817892,qVal
ECSIT,-0.07894736842105264,0.6317372142864779,qVal
EDC3,-0.12134806871648975,0.46657376721729193,qVal
EDC4,-0.1548387096774194,0.4039771847130631,qVal
EDF1,-0.26622889305816133,0.09689768564481038,qVal
EDRF1,0.6777859237536658,3.250751035132338e-5,qVal
EED,0.3298387096774194,0.07047118131432684,qVal
EEF1A1,-0.03340080971659919,0.8397394974652721,qVal
EEF1B2,-0.13368983957219252,0.4567047512476114,qVal
EEF1G,0.2825783972125436,0.07370366766606505,qVal
EEF2,-0.30958188153310107,0.049324887044201696,qVal
EFCAB2,-0.303921568627451,0.07624234944058862,qVal
EFEMP2,0.06097560975609756,0.707739956312636,qVal
EFHC1,0.32049458365247835,0.05028723229848277,qVal
EFHD2,-0.2413466097676624,0.1497962189905079,qVal
EFNA1,0.11898395721925134,0.5080670332755376,qVal
EFTUD2,0.26610644257703087,0.12221824519523494,qVal
EGFL7,0.3251466275659824,0.06987138809157974,qVal
EGLN2,-0.3196356275303644,0.04779930376077698,qVal
EGR1,0.22641062114746324,0.1772616156845234,qVal
EHBP1,0.27364400305576775,0.11731618803396958,qVal
EHBP1L1,0.22491289198606276,0.15702607484485698,qVal
EHD1,-0.17862903225806454,0.3348591471896384,qVal
EHD2,-0.2770439996758772,0.07593510555664157,qVal
EHMT1,0.2881801125703565,0.07164048899287244,qVal
EID1,-0.1978609625668449,0.2608852387505688,qVal
EIF1,-0.5789473684210525,1.4940588320537022e-4,qVal
EIF1AD,-0.05073494547178758,0.7649262051520502,qVal
EIF2A,0.288515406162465,0.09297523957902107,qVal
EIF2AK1,0.16642958748221906,0.32358106105481227,qVal
EIF2B2,-0.003819709702062643,0.9834849971442028,qVal
EIF2B4,0.04864864864864866,0.7775734806738255,qVal
EIF2B5,0.28141711229946526,0.11263967845659974,qVal
EIF2D,-0.29545454545454547,0.10080539156033928,qVal
EIF2S2,0.19187675070028015,0.26836743609586955,qVal
EIF2S3,0.4499618029029794,0.008119235868734928,qVal
EIF3A,0.01783564941459678,0.9154514495990491,qVal
EIF3B,0.08846153846153847,0.5910767490655255,qVal
EIF3D,-0.07226890756302522,0.6789427055019625,qVal
EIF3E,0.18767507002801123,0.27914360201894045,qVal
EIF3F,0.0072874493927125505,0.9651968786016296,qVal
EIF3G,-0.605218377765173,3.185087032686387e-5,qVal
EIF3H,-0.3544401544401545,0.03455335329720765,qVal
EIF3I,0.04146341463414634,0.7989949058410498,qVal
EIF3J,-0.11937848779954043,0.4738841521967209,qVal
EIF3K,0.08937885253674727,0.5976116923059103,qVal
EIF3M,0.2684684684684685,0.11335792405896891,qVal
EIF4A1,-0.13734705453366827,0.3844401707836265,qVal
EIF4A2,-0.1094076655052265,0.49457739603524675,qVal
EIF4B,0.4439271255060729,0.005010516293500003,qVal
EIF4EBP3,-0.3921773600131025,0.011212485792441813,qVal
EIF4ENIF1,0.1816135084427767,0.2610421924125485,qVal
EIF4G1,-0.1294559099437148,0.42456881933516905,qVal
EIF4G2,-0.0038297406718459347,0.9822243612155853,qVal
EIF4G3,-0.07056451612903226,0.7051394723796643,qVal
EIF4H,0.1470588235294118,0.3977371511643316,qVal
EIF5,-0.22779922779922782,0.18089622638146477,qVal
EIF5A,-0.17595818815331013,0.27010615298047447,qVal
EIF5B,-0.2245139876718824,0.1809930339381339,qVal
EIF6,-0.33667953667953676,0.04523524015942487,qVal
ELAC2,-0.3709893048128342,0.03425825055854068,qVal
ELAVL1,-0.07307692307692308,0.657386189085954,qVal
ELF2,0.21923076923076923,0.17938223808648143,qVal
ELK1,0.4806722689075631,0.0038343556068514803,qVal
ELK3,0.019404125286478228,0.9134547425091417,qVal
ELL,0.08745644599303139,0.5854426418673581,qVal
ELL2,0.4291316526610645,0.010671646929344436,qVal
ELL3,0.13269794721407624,0.46749272925408586,qVal
ELMO2,0.3338935574229693,0.05052596470917691,qVal
ELMO3,-0.2375533428165007,0.15062041730044565,qVal
ELMOD3,0.1677807486631016,0.34920993944763895,qVal
ELOF1,0.39032258064516134,0.030733993579618715,qVal
ELOVL1,-0.3077287814129919,0.06431241806393578,qVal
ELP2,0.2052139037433155,0.2508700879639947,qVal
ELP3,0.5942513368983957,3.461032871851734e-4,qVal
ELP5,-0.3945945945945946,0.01786982878232715,qVal
EMC1,-0.23968705547652913,0.1526826874727665,qVal
EMC10,-0.10075046904315196,0.5348899747212843,qVal
EMC3,0.09959893048128342,0.5799671054798134,qVal
EMC3-AS1,0.27236070381231675,0.13138472972866438,qVal
EMC8,-0.22995951417004049,0.15862259372731158,qVal
EMD,-0.28076923076923077,0.08359535024946341,qVal
EME1,0.46289198606271786,0.0025528159578151978,qVal
EME2,-0.3939024390243903,0.01131105551177108,qVal
EMG1,-0.04777327935222672,0.7721433575446065,qVal
EML3,-0.1317813765182186,0.42248639046323944,qVal
EMP3,0.10193050193050195,0.552798568348142,qVal
ENAH,0.45527859237536655,0.009447879489453826,qVal
ENAM,-0.018970442382202243,0.9099946777731724,qVal
ENDOG,0.03249808512966407,0.8461705152247223,qVal
ENDOV,-0.1886743886743887,0.2693371148719739,qVal
ENG,0.443014351905201,0.00681180560221851,qVal
ENGASE,0.453225806451613,0.011125222561635026,qVal
ENKD1,0.0957983193277311,0.5827782930457465,qVal
ENO1,0.13425976583871319,0.4201838981570553,qVal
ENO2,-0.18678192362402887,0.2604616406039242,qVal
ENO3,0.2562753036437247,0.11524054525769731,qVal
ENOPH1,0.24633204633204636,0.14722514146979926,qVal
ENSA,-0.01214574898785425,0.9425342005023127,qVal
ENTPD4,0.24555984555984559,0.14852837417788958,qVal
ENTPD6,-0.09495798319327732,0.5861049739477607,qVal
EP300,-0.16578947368421054,0.3119180577945155,qVal
EP400,-0.24615384615384614,0.12558709878577093,qVal
EPB41,-0.007331217857533646,0.9655020044371501,qVal
EPB41L4A,-0.3189493433395872,0.04534973195476484,qVal
EPC1,0.258124521282416,0.11758141293654702,qVal
EPC2,0.06928152492668621,0.7054611812474533,qVal
EPHA1,-0.037437705148026086,0.8139103654736402,qVal
EPHB4,0.3894465894465895,0.019525460314825705,qVal
EPHX1,0.1755060728744939,0.2840871767626764,qVal
EPN1,-0.4611498257839722,0.0026601125187103642,qVal
EPN2,-0.3760617760617761,0.02444428759317891,qVal
EPS15L1,-0.06685633001422474,0.6891093332126254,qVal
EPS8L1,-0.34146341463414626,0.03160802179134318,qVal
ERAP1,-0.057906799083269664,0.7442545333281875,qVal
ERBB2,0.31012145748987857,0.05512856653198145,qVal
ERBIN,0.5907648539227486,1.273021354388e-4,qVal
ERCC1,-0.038327526132404185,0.8115219328870461,qVal
ERCC2,-0.2290806754221388,0.15468091072277923,qVal
ERCC3,0.07027027027027027,0.682864305715766,qVal
ERCC4,0.23706563706563707,0.16342988291711463,qVal
ERCC6L2,-0.1698841698841699,0.32059685091847334,qVal
ERF,0.18893178893178897,0.26867504585476043,qVal
ERGIC1,0.14131274131274132,0.40955648315591436,qVal
ERGIC2,0.2189457601222307,0.2126507235397652,qVal
ERGIC3,-0.11937848779954043,0.4738841521967209,qVal
ERI2,0.12689832689832692,0.45933616964921054,qVal
ERI3,-0.03545966228893058,0.8276833074196445,qVal
ERICH1,0.37258064516129036,0.03975610006042764,qVal
ERMP1,0.1500643500643501,0.380913361748769,qVal
ERP29,-0.23186344238975817,0.16684306822351966,qVal
ERP44,-0.1590909090909091,0.3750176121374096,qVal
ERV3-1,0.41544117647058826,0.01690023670477895,qVal
ESPNL,0.15783040488922842,0.37119569602519514,qVal
ESRP2,0.5047668598915083,0.002737725753783565,qVal
ESRRA,0.3406162464985995,0.04585218844130905,qVal
ESYT1,-0.11781376518218624,0.47364346685308995,qVal
ETF1,0.3913994966626545,0.015674282318211403,qVal
ETFA,0.13865546218487396,0.42548621131631437,qVal
ETFB,0.02580645161290323,0.8905670627129983,qVal
ETS2,0.44233870967741945,0.0134286206945586,qVal
ETV3,0.09579831932773109,0.5886192139603601,qVal
ETV4,0.08630208737707697,0.6329744955263112,qVal
EVA1B,-0.2036824820674363,0.24792633913489304,qVal
EVI5L,-0.020388809862494073,0.9047210812322465,qVal
EWSR1,-0.5097165991902833,0.001069542037910835,qVal
EXD3,0.34540337711069413,0.02960218365515177,qVal
EXOC7,-0.1431812656997002,0.36441126646279587,qVal
EXOSC10,0.2690615835777126,0.13626374405940814,qVal
EXOSC3,0.44193548387096776,0.013521134297449488,qVal
EXOSC4,0.13302139037433156,0.4589765914654809,qVal
EXOSC5,-0.25066844919786097,0.1590036682385525,qVal
EXOSC6,0.03417366946778712,0.8452728833523696,qVal
EXT1,0.17888563049853373,0.32587014235943473,qVal
EZH1,0.26468979100558043,0.1082913584123989,qVal
EZR,0.3338481338481339,0.04716320664234516,qVal
FAAP100,-0.19390243902439028,0.22364716033460835,qVal
FAAP20,-0.15490196078431376,0.3728150259401851,qVal
FADD,0.09182582123758594,0.6042465935796807,qVal
FADS1,0.57165991902834,1.873902513545875e-4,qVal
FADS2,0.18330206378986863,0.25657638978222985,qVal
FAF1,-0.06671554252199413,0.7159328206867074,qVal
FAF2,0.26942815249266866,0.13571508754331166,qVal
FAM102A,-0.3444015444015444,0.04030089783231723,qVal
FAM117A,0.12745098039215688,0.464128531233428,qVal
FAM118A,0.07954545454545454,0.6588350637406233,qVal
FAM118B,-0.08479755538579067,0.6323252070535661,qVal
FAM120A,0.010644257703081235,0.9519797239212029,qVal
FAM120AOS,-0.1126336898395722,0.5311144715249693,qVal
FAM131A,0.12757973733583486,0.4313594914498418,qVal
FAM133B,0.137966537966538,0.4208270442869007,qVal
FAM13A,-0.2591642228739003,0.15170672345275188,qVal
FAM160B2,0.26661573720397247,0.12732344102947174,qVal
FAM166A,-0.04083644141506626,0.8076761680964499,qVal
FAM166B,0.05136198159054012,0.7729812832954234,qVal
FAM168A,0.22292780748663102,0.2115703850690334,qVal
FAM168B,-0.20222672064777328,0.21617787873727354,qVal
FAM184B,0.21457489878542507,0.1951056332882675,qVal
FAM193A,0.11891891891891893,0.4882400091323135,qVal
FAM193B,-0.2581792318634424,0.12275734721783613,qVal
FAM200B,0.21891711229946523,0.22006830726269053,qVal
FAM204A,-0.07868601986249045,0.657166270344864,qVal
FAM20A,0.6035089222531916,7.680042230758178e-5,qVal
FAM20B,0.23911290322580647,0.19443937369774433,qVal
FAM219A,0.27052767052767057,0.11053776627307906,qVal
FAM219B,0.08042455410876462,0.6301134197047457,qVal
FAM222B,-0.38111390742969686,0.018831928231824155,qVal
FAM228B,0.13726884779516357,0.41639988910147796,qVal
FAM229A,-0.09858299595141701,0.5491518819439941,qVal
FAM32A,0.04710424710424711,0.7844814556131278,qVal
FAM53C,0.10695187165775401,0.5521599372711602,qVal
FAM83E,-0.061160481848492154,0.7040469713550633,qVal
FAM89B,-0.12844272844272847,0.4538510196167651,qVal
FAM91A1,0.4300993124522536,0.011732155817547368,qVal
FAM98B,-0.09274193548387098,0.6184921475603341,qVal
FANCA,0.12165775401069519,0.49851654635731063,qVal
FANCC,0.21929824561403508,0.1915444870248355,qVal
FANCI,0.19324577861163222,0.2313235520305507,qVal
FAR1,0.2233285917496444,0.18335362106052588,qVal
FARP1,0.2195624195624196,0.19751232501976582,qVal
FARP2,0.052787456445993045,0.7423719231273878,qVal
FARSA,0.29663865546218493,0.08383005320737098,qVal
FASN,-0.2614982578397213,0.09869753072637391,qVal
FASTK,0.16538368041487725,0.2941424140328726,qVal
FASTKD2,0.528225806451613,0.002590431346068037,qVal
FAU,-0.1268292682926829,0.43409277095175813,qVal
FAXDC2,-0.04172593646277857,0.8058685698204109,qVal
FBL,-0.34392712550607285,0.03261889300570486,qVal
FBRS,-0.3371943371943373,0.04489168542837031,qVal
FBRSL1,0.22184873949579834,0.19952454987447252,qVal
FBXL12,-0.17998533724340174,0.32286556252285104,qVal
FBXL13,0.3483870967741936,0.05541175864071216,qVal
FBXL14,0.2647058823529412,0.1363623255661168,qVal
FBXL15,-0.45009380863039394,0.003882984209673004,qVal
FBXL17,0.08455882352941177,0.6387271813114636,qVal
FBXL18,0.05060728744939271,0.7589934998590884,qVal
FBXL19,-0.33275261324041816,0.03405331528432933,qVal
FBXL2,0.10784313725490198,0.5360596070232904,qVal
FBXL5,0.18767507002801123,0.27914360201894045,qVal
FBXO10,0.13903743315508021,0.4387510136989863,qVal
FBXO11,-0.12266112266112265,0.4617340714432847,qVal
FBXO16,0.4968792805504074,0.00381664300987458,qVal
FBXO17,-0.12903225806451613,0.47997712838548157,qVal
FBXO21,0.2984625668449198,0.0918099703222515,qVal
FBXO22,0.40849420849420853,0.013980050452882448,qVal
FBXO28,0.10373900293255132,0.5706720972270976,qVal
FBXO31,-0.020299578663753412,0.892269271669311,qVal
FBXO36,0.26890756302521013,0.11822414143673746,qVal
FBXO38,0.3581378299120235,0.04484063119416378,qVal
FBXO41,0.11351351351351352,0.5083453924398127,qVal
FBXO42,-0.009692513368983958,0.9577941270721274,qVal
FBXO46,-0.207843137254902,0.22995758543060957,qVal
FBXO5,0.3609625668449198,0.039727089492582544,qVal
FBXO6,0.13266129032258067,0.47522732306113746,qVal
FBXW11,0.10728744939271255,0.5142746613105765,qVal
FBXW4,-0.3575289575289576,0.032927296052942846,qVal
FBXW5,-0.3854907539118065,0.01907518324356127,qVal
FBXW7,0.49803921568627463,0.0026259824063186573,qVal
FBXW8,-0.35461229946524064,0.043544758444788,qVal
FBXW9,-0.21257035647279546,0.18726789530799598,qVal
FDPS,-0.04234598971441076,0.8002451367644424,qVal
FDX2,-0.3478991596638656,0.041191402809162045,qVal
FEM1A,0.11204481792717089,0.5202026138600598,qVal
FER1L4,-0.11763191763191765,0.49298906588413666,qVal
FERMT3,0.17377904220009482,0.302429314438857,qVal
FES,-0.12330022918258211,0.4857197111915661,qVal
FEZ2,0.02796027501909855,0.8752474284825974,qVal
FGD1,0.27787114845938377,0.10610526838118012,qVal
FGFR1,-0.32085561497326204,0.06912487164639629,qVal
FH,0.503225806451613,0.004353839876717178,qVal
FHL2,0.41306488674909725,0.010466577867029234,qVal
FHL3,0.20755347593582887,0.24541613839854193,qVal
FHOD1,-0.2754130648867491,0.09433985751093416,qVal
FIBP,-0.15684803001876169,0.3325253730562985,qVal
FICD,0.32767052767052773,0.05160143067393651,qVal
FIS1,-0.44983039719881823,0.00498299353822596,qVal
FIZ1,-0.16473616473616476,0.3356496242305,qVal
FKBP10,-0.018273334062807744,0.9133717034570704,qVal
FKBP11,-0.01106821106821107,0.9492382425778786,qVal
FKBP2,-0.07636022514071293,0.6384895355077189,qVal
FKBP4,0.42741935483870974,0.017229188098750455,qVal
FKBP8,0.1734877734877735,0.3103178972758821,qVal
FKRP,-0.5439325965641755,5.093876620814474e-4,qVal
FLAD1,0.18087318087318086,0.27605293029853056,qVal
FLII,-0.0777327935222672,0.6370100265985266,qVal
FLNA,0.39251012145748987,0.013994737599303895,qVal
FLNB,0.5914438502673797,2.999635301684658e-4,qVal
FLOT2,-0.16402232191705876,0.3238397313344347,qVal
FLT3LG,-0.014285714285714287,0.9294631790428385,qVal
FMNL2,-0.39043167609675133,0.027156348035277344,qVal
FMNL3,0.3810160427807487,0.029423287637882586,qVal
FNBP4,0.36747273589378854,0.02588324363226553,qVal
FNDC3A,0.07701612903225807,0.6794898789051016,qVal
FNDC3B,0.6030200240726555,8.565577841292658e-5,qVal
FNDC8,-0.3777778524384786,0.023111600357106885,qVal
FNTB,0.25201612903225806,0.17089639863033235,qVal
FOS,0.3214929214929215,0.05637093335181202,qVal
FOSL1,0.13380566801619434,0.4153423908057763,qVal
FOXJ3,0.15110771581359816,0.39212263648087925,qVal
FOXK1,0.5727833096254149,2.719955905148725e-4,qVal
FOXK2,0.27720606109715584,0.07575844874156187,qVal
FOXM1,0.37675070028011215,0.026365133706870398,qVal
FOXO3,0.12767379679144386,0.47736923175404267,qVal
FOXP1,0.18705547652916074,0.26652884628725065,qVal
FOXRED1,0.29663865546218493,0.08383005320737098,qVal
FPGS,-0.2823886639676113,0.08177176714924281,qVal
FRMD5,0.42930663633660476,0.014207738910429878,qVal
FRMD6,0.44435483870967746,0.012974031965491177,qVal
FRMD8,-0.06911919617535046,0.662629747793878,qVal
FSCN1,0.0853658536585366,0.5944735763154597,qVal
FSCN2,0.0970806192376744,0.5459603192227311,qVal
FSD1L,0.23781512605042018,0.16843162123277314,qVal
FTH1,0.15341055341055343,0.37028406306413003,qVal
FTL,-0.2880061115355233,0.09873040501482083,qVal
FTSJ1,0.26099706744868034,0.14875436706465586,qVal
FTSJ3,-0.11759581881533103,0.46266652491128285,qVal
FUBP1,0.37672064777327935,0.018656938051904208,qVal
FUBP3,-0.6135244556297187,6.0268783016232704e-5,qVal
FUOM,0.2393048128342246,0.179247455096999,qVal
FURIN,0.35294117647058826,0.044597410289235695,qVal
FUS,-0.41050656660412754,0.008971255784056923,qVal
FUT11,0.042112299465240643,0.8156730596867402,qVal
FUZ,0.08442776735459662,0.6033184158417914,qVal
FXR1,0.12316715542521993,0.5003104994413631,qVal
FXR2,0.07592577586905437,0.6316630049730514,qVal
FZR1,-0.008067542213883677,0.960866028220701,qVal
G3BP1,0.3685971685971686,0.027610541818902132,qVal
G3BP2,0.2266106442577031,0.18985612202960012,qVal
G6PC3,-0.11443850267379678,0.51781805350317,qVal
G6PD,0.1514132925897632,0.39115670179234907,qVal
GABARAP,0.3099437148217635,0.05206315266384548,qVal
GABPA,0.1895161290322581,0.30583777013050534,qVal
GABPB1,0.34281650071123754,0.03569936287437452,qVal
GADD45A,-0.25177809388335703,0.13256792856982122,qVal
GADD45GIP1,-0.44545355071670856,0.005464788352653051,qVal
GAK,-0.3068181818181818,0.08275418986304674,qVal
GAL3ST1,-0.28162720546231573,0.10121615008231005,qVal
GAL3ST4,-0.03602251407129456,0.8249836492153588,qVal
GALE,-0.09355509355509355,0.5751140042567011,qVal
GALK1,-0.3306451612903226,0.06975565716092215,qVal
GALNS,-0.003646381978769954,0.9820401273774039,qVal
GALNT2,-0.07307692307692308,0.657386189085954,qVal
GALNT7,0.22137096774193551,0.23041144709196326,qVal
GALR2,-0.17464948766581828,0.26862747442410456,qVal
GALT,-0.2935769777875041,0.07393441519752753,qVal
GAMT,0.06948243790349053,0.6775330100095482,qVal
GANAB,-0.1675070028011205,0.3347744547934564,qVal
GAPDH,-0.5367472735893788,7.396558660503823e-4,qVal
GAPDHS,0.22321758231209146,0.19066227739512775,qVal
GAR1,-0.20308123249299723,0.24099471827015406,qVal
GATAD1,0.06216577540106952,0.7303235059660842,qVal
GATAD2A,-0.16731016731016735,0.3280690981793371,qVal
GATC,0.29248276616697666,0.0750554268363258,qVal
GBA2,-0.024564459930313594,0.8787029460376993,qVal
GBF1,0.22580645161290322,0.2131507351133899,qVal
GBGT1,0.10644257703081234,0.5413969993911862,qVal
GCHFR,-0.4100840336134455,0.015048946453491417,qVal
GCLM,-0.3939516129032259,0.02911394513988691,qVal
GCN1,0.36093117408906883,0.024570352241549166,qVal
GDAP1,0.12016129032258066,0.5181239190867344,qVal
GDF1,-0.1433024290042015,0.3974767743315881,qVal
GDF11,0.401417004048583,0.011833241022965214,qVal
